latitude,longitude,strength
-32.272708333333334,118.00042083333334,8.4375
-32.27377689393939,117.83810666666666,3.2086723842248226
-32.24365449561403,117.72378432017544,5.144490131578947
-33.1967018115942,117.24112502264492,3.3045866154504493
-33.55159846474108,117.41709118527193,4.1585518039666605
-33.77281000000001,117.49040416666666,3.9742640608875126
-33.92395889766742,117.54411224604966,5.057934441355643
-34.38062562724014,117.6501270609319,3.3529101265369117
-34.52787217537943,117.71291225407532,3.961008342025263
-34.76030653594771,117.76422026143791,7.3767477433009665
-34.9305775,117.8085125,2.824113562091503
-34.67157019230769,117.6278608974359,3.503574476349244
-34.52297378716745,117.51269295774648,6.60417146812148
-34.35745868347339,117.42217605042016,5.8304827452136685
-34.27278679487179,117.27408141025641,5.916787434271955
-34.187619047619044,117.24569285714286,3.642857142857143
-34.028912100894,117.18349019795659,6.55416368023793
-33.962983333333334,117.14450833333333,4.699999999999999
-33.76918333333333,117.02005833333334,6.1
-33.70925104166667,116.99595163043477,5.715637474450382
-33.58912701674277,116.91395281582952,5.276476159562274
-33.427930120481925,116.78881184738957,6.842226047045324
-33.120727006172835,116.77807631172838,515.9147707231041
-32.72485833333333,116.78393333333332,4.5
-32.696875000000006,116.7902,6.699999999999999
-32.714688888888894,117.1660888888889,8.083333333333334
-33.120903813038126,117.180029465628,4.432618095698591
-33.335208333333334,117.1964,6.625
-33.427841666666666,117.21446666666667,7.625
-33.460499999999996,117.21866323529412,4.146691176470589
-33.593825555555554,117.21136555555556,6.15
-33.65289833333334,117.20091833333333,10.483333333333333
-33.7518017699115,117.17416806784661,3.295784169124877
-33.823061770833334,117.17600666666667,5.449826634601209
-33.842299999999994,117.30637037037039,3.5277777777777777
-33.825424999999996,117.448375,5.75
-33.82116428571429,117.50019047619048,6.214285714285714
-33.797510317460315,117.63827222222223,5.689285714285714
-33.69400736342043,117.84162199129058,3.781262906574986
-33.683885714285715,117.90571111111112,4.539285714285715
-33.63428888888889,118.05840555555555,11.083333333333334
-33.59491615120275,118.16701391752576,4.475816151202749
-33.52954920634921,118.35856587301586,4.940476190476191
-33.460475,118.57165,7.125
-33.424203125,118.590790625,4.899739583333333
-33.40791174863388,118.63875136612022,4.723360655737705
-33.38775555555556,118.68224166666666,8.291666666666666
-33.35656388888889,118.78928055555555,6.708333333333333
-33.363808434712084,118.8522901459854,6.881983547676978
-33.327361333333336,118.92543133333332,15.4
-33.28500579710145,119.0435612721417,7.1346414813912675
-33.243091666666665,119.11460833333334,10.375
-33.110147402597406,119.38835064935066,4.60319264069264
-33.01576111111111,119.32253333333334,9.25
-32.986428333333336,119.29341333333335,5.6899999999999995
-32.93485833333334,119.19455833333333,10.0
-32.88957222222222,119.1153,11.916666666666666
-32.828201538461535,118.98394666666667,4.1
-32.80228888888889,118.88027777777778,9.75
-32.769575,118.810875,10.25
-32.74689,118.75965666666666,9.5
-32.70351875,118.67578125,5.46875
-32.69555833333334,118.64591666666666,14.375
-32.642152083333336,118.56064791666667,6.50625
-32.66960536231884,118.46738275362318,4.673311733453576
-32.59378888888889,118.34069444444445,7.0
-32.55272173913044,118.13495652173913,3.798369565217391
-32.53239360465116,118.04302509689923,4.947286821705426
-32.39180240963856,117.69918353413655,4.286044176706827
-32.374425,117.6666875,7.5625
-32.324600000000004,117.57995333333334,8.75
-32.10618928571429,116.83713571428572,8.136904761904763
-32.12980191158901,117.22351696535245,4.029935266252637
-32.18985797101449,117.29534130434782,7.7923913043478255
-32.83398888888889,117.30859444444445,7.166666666666667
-32.924628474399164,117.30594359979102,3.592707621777155
-33.32011308980213,117.34474589041095,6.3071852789822165
-33.329625,117.38706666666667,8.625
-33.26560666666667,117.46425666666667,7.970000000000001
-33.21008137254902,117.56015393688726,4.16710150479415
-33.156216666666666,117.60010555555556,9.083333333333334
-33.13737777777778,117.6395888888889,6.0
-33.1089811827957,117.69070483870968,4.376603679106051
-33.068858974358974,117.75523717948718,9.102380952380953
-32.821197722567284,118.06776200828156,6.015302230732109
-32.79360695142379,118.14274690117253,5.994807370184255
-32.75179166666666,118.227975,11.875
-32.75951184644781,118.31252064009033,3.550058814244318
-32.68111944444444,118.33967222222223,7.295833333333333
-32.54584444444444,118.62476111111111,5.583333333333333
-32.505840457516335,118.73265071895425,5.204612511671335
-32.479834999999994,118.66649916666668,5.834375
-32.46114027777778,118.60522361111111,6.310416666666667
-32.377825,118.55887552083334,8.765625
-32.33404206349206,118.43584603174602,3.5290481577246284
-32.32294871794872,118.33253803418803,4.586752136752136
-32.28167,118.30511000000001,8.15
-32.19999247311828,118.16577741935484,4.383333333333333
-32.15265384615385,118.1430829059829,4.586324786324787
-32.08039166666667,117.937,9.0
-32.00384119496856,117.79963805031447,2.993553459119497
-31.97995,117.77244166666667,10.625
-31.966409712509712,117.6903883061383,4.434855422355422
-32.469395095785444,117.34430172413792,4.6325804510148485
-32.62732921896792,117.43274009762901,4.835774058577406
-32.65200378787878,117.4756018939394,8.865530303030303
-32.71969682539683,117.52712777777778,8.682632672952222
-32.777931842818425,117.58016924119242,10.095324014643655
-32.82365143964563,117.67272181616832,7.112529522212801
-32.97514825662483,117.77506820083683,5.8597854468808
-33.03962379972565,117.83455072016461,4.878917979003023
-33.12401492753624,117.89017865942029,6.647699705358878
-32.99599857262804,118.05208476070528,5.39275744136976
-32.880093333333335,118.12869826086957,8.348115942028985
-32.71803805031446,118.21321886792454,11.1
-32.692927958079785,118.24601501014199,5.408157310110977
-32.664051923076926,118.25691073717948,6.9735576923076925
-32.59955037878788,118.37499180871212,5.0227272727272725
-32.552208187134504,118.39680935672514,13.527777777777779
-32.432138777219436,118.48243140703518,7.531490787269681
-32.30854953703704,118.63350555555556,10.295833333333333
-32.25661074380165,118.66900123966943,8.82823691460055
-32.23781197802197,118.71248835164836,6.565808477237049
-32.15507380952381,118.82133809523809,7.773809523809524
-32.13236605960265,118.84353076710818,5.647792494481236
-32.012154103852595,118.9700716917923,9.979061976549414
-32.02791283783783,118.89637725225225,10.924099099099099
-32.03367696078431,118.76213529411766,7.0323529411764705
-32.03667323943662,118.66086948356806,9.012910798122066
-32.05786222627737,118.54589750608272,5.14460426506369
-32.061674525316455,118.2632880063291,5.340886026350692
-32.07028863247863,118.17694418803418,5.773354270858142
-32.08455277777778,118.09502916666666,11.625
-32.04494929418032,117.72431709282195,3.360371963485781
-31.88808700564972,117.66686949152542,4.0115819209039545
-30.062624242424246,116.72961212121213,10.545454545454545
-30.101525102880657,116.87072139917694,6.383950617283951
-30.13745,116.92991666666667,7.333333333333334
-30.16612996715928,116.9837066502463,9.843753420908593
-30.287125000000003,117.24336666666667,8.833333333333334
-30.275658763774107,117.34978228305786,4.309720082734525
-30.356055555555557,117.41205833333333,9.277777777777777
-30.382328091479458,117.47711375227686,5.245891767018414
-30.48436277777778,117.72942111111111,8.691296296296295
-30.532306811594204,117.8163884057971,3.6766183574879228
-30.557878888888887,117.89535944444445,7.983333333333333
-30.73169180327869,118.26826612021858,4.891165755919854
-30.743773476005188,118.38149552529183,3.833484651967142
-30.78242015503876,118.41839767441861,7.953488372093023
-30.817605310199788,118.526836829653,6.787527103556528
-30.833593055555554,118.58961805555555,8.65625
-30.8820625,118.70347291666667,8.097222222222221
-30.970422222222222,118.88363333333332,8.777777777777779
-31.021493670886073,118.9169888185654,6.567777037530535
-31.0636,119.15384074074073,5.545679012345679
-31.091062,119.20315599999999,6.618888888888889
-31.135433575581395,119.25027233527132,4.888307493540052
-31.171880303030306,119.30447992424243,4.08844696969697
-31.2231,119.49610416666667,9.447916666666666
-31.301514333333333,119.64225133333333,5.688000000000001
-31.308366666666664,119.59915833333334,8.833333333333334
-31.32694615384615,119.51839871794871,9.653846153846153
-31.31320392156863,119.44876176470588,7.002941176470588
-31.338821078431373,119.23850686274511,4.231535947712419
-31.30456888068881,119.11990565805658,5.619157441574416
-31.36700952380952,119.0032119047619,8.011904761904763
-31.32183870056497,118.96450470809793,5.417608286252354
-30.936108195970693,117.26797115384615,4.141779369556445
-31.019333333333332,117.36006111111111,10.111111111111112
-31.041675448028673,117.41065483870968,5.193608124253285
-31.055944444444446,117.46123888888889,8.88888888888889
-31.076479347826083,117.48725833333334,9.083333333333332
-31.17429539007092,117.79090943262412,4.574669030732861
-30.856588703703704,118.24991185185185,5.796137566137567
-30.783205,118.27971666666667,8.7
-30.74467575757576,118.31199242424242,10.825757575757576
-30.7079125,118.3670125,7.0625
-30.632662365591397,118.43810017921147,7.2780764635603346
-30.59598163265306,118.59253860544219,5.347902494331065
-30.78162805383023,118.57236045548656,6.007660455486542
-30.96711096491228,118.5884504385965,6.2433114035087725
-31.074383620071686,118.55808906810036,4.008169754499526
-31.124635714285713,118.52993095238095,9.202380952380953
-32.27038043478261,117.57735760869566,5.476630434782609
-32.29448333333333,117.62118333333332,8.392857142857142
-32.453688703703705,117.71113833333334,5.14300925925926
-32.381404545454544,118.00426628787878,4.7056818181818185
-32.30966875,118.14540625,6.475
-32.2840875,118.1987125,7.875
-32.165975,118.45118333333333,7.875
-32.175587913486005,118.5000082697201,5.111118801344028
-32.13345833333334,118.52034791666667,5.624479166666667
-32.11510555555555,118.5503611111111,10.333333333333334
-32.01192429378531,118.78326737288135,4.834216101694915
-31.90634649122807,118.97294210526316,5.976315789473684
-31.820566666666664,119.0335,9.25
-31.7874225,118.98870666666667,7.35
-31.767683333333334,118.89404047619048,8.821428571428571
-31.76349761904762,118.81849880952382,6.160714285714286
-31.753427777777777,118.72080555555556,7.291666666666667
-31.746875,118.66774166666667,5.5
-31.73870093062606,118.54416110829104,6.58680326756291
-31.730108006535946,118.42964856209151,4.305095934354266
-31.715205235482394,118.27449972565158,4.256727129961596
-32.754733333333334,116.78989999999999,7.25
-32.78659456521739,116.77211630434783,4.591576086956522
-32.934564583333334,116.70198020833334,5.014201388888889
-32.99484848484848,116.72288400673402,5.090123456790123
-33.14802827220424,116.71049840884574,2.7911473078388354
-33.25804122807018,116.62784473684212,5.651315789473684
-33.30214666666667,116.62222,6.25
-33.33953439716312,116.58702127659575,7.034397163120568
-33.47810416666667,116.5378125,12.5
-33.46483,116.60772333333334,6.5
-33.455470000000005,116.75176000000002,13.2
-33.42615450167092,116.8608516873075,3.723493145523608
-33.33799444444444,116.91783333333335,12.75
-33.162844444444445,117.28529444444445,6.351851851851851
-33.09493250517598,117.46364761904762,6.454761904761905
-33.04448708620125,117.59121910848903,5.103535777417026
-32.87478623188406,117.71204420289855,4.131521739130435
-32.859265345528456,117.75276524390243,3.9189784937295418
-32.867347333333335,117.82739133333332,5.1275
-32.75844444444444,118.03081222222222,7.038333333333333
-32.652338283828385,118.19030462046206,3.4922029702970296
-33.38574957264957,117.12760085470086,5.619123931623932
-33.46067686781609,117.12279827586207,6.907375478927204
-33.567851778282254,117.13644623533864,5.33057058877176
-33.45369629629629,117.51415555555556,7.0055555555555555
-33.23991350390902,117.82778434612652,3.8056437427465966
-33.22774318658281,117.95111100628931,5.390607217729859
-33.182741904761905,118.0475361904762,6.3307142857142855
-33.1312574074074,118.18935740740741,7.527777777777778
-33.09751437672176,118.335994803719,4.162956778962387
-33.084254257528556,118.46154236760124,5.789534400413715
-32.98956052631579,118.23797894736842,8.039473684210526
-32.96202976190476,118.19771349206349,6.231547619047619
-32.92156666666666,118.14714166666667,9.0625
-32.855999999999995,117.94943333333333,9.0
-32.782986666666666,117.84318714285715,4.88
-32.72069242424242,117.68075833333333,6.284090909090909
-32.679167479674796,117.67048577235772,6.032317073170732
-32.90240833333333,116.93180000000001,5.833333333333334
-33.0983439810834,116.9814563915162,3.429962165410982
-33.18463333333333,117.0129375,5.058333333333334
-33.34990287356322,117.22854770114941,4.30062235772602
-33.31357196969697,117.41255757575759,6.854545454545455
-33.31928879024621,117.45773842329545,3.50213332680372
-33.30106976744186,117.57673953488373,4.788316169661119
-33.29913333333333,117.65513333333334,3.833333333333333
-33.28908883578432,117.69452214460786,3.3475311070558975
-33.24148838155516,117.89477466847498,3.41435518733598
-33.23348333333333,117.98298333333334,3.666666666666667
-33.22269027777778,118.03419722222223,5.429166666666667
-33.21277037037037,118.06645185185185,5.5
-33.20305606060606,118.11981666666667,5.25
-33.20036666666667,118.16656666666667,4.583333333333333
-33.193933333333334,118.24540555555556,2.240740740740741
-33.16004031432748,118.29131363304093,2.9651969218145693
-33.01313953488372,118.46191627906977,3.024514175315169
-32.944633333333336,118.44703333333334,3.458333333333333
-32.89549137931034,118.43449885057471,2.1027419930697393
-32.848595061728396,118.3742574074074,2.8594524619464416
-32.792286741016106,118.32703283767039,2.4807239412656505
-32.65851222222222,118.29696,5.472222222222222
-32.6331782051282,118.29427820512821,5.894871794871795
-32.59048352207451,118.31577233710816,2.960926960070708
-32.53781431623931,118.33199508547008,6.0231684981684985
-32.46953495670996,118.266805988456,4.253152046807057
-32.392948437030356,118.38068402464683,3.70861294901717
-32.30399047619047,118.40442619047619,5.396428571428571
-32.020875000000004,117.63935000000001,7.041666666666667
-32.017923809523815,117.92911190476191,6.321428571428571
-31.478591666666667,117.82600000000001,6.75
-31.482046183206105,117.9067641221374,3.9256361323155216
-31.84340909090909,118.16005454545456,5.656439393939394
-31.969720833333334,116.7977875,10.75
-32.020155555555554,116.79597222222223,7.583333333333333
-32.05576111111111,116.79002777777778,6.75
-33.26288984247288,117.24198114875911,3.663637129179135
-33.39031211382114,117.37566414634145,5.3844802555168405
-33.59948823529412,117.53390196078432,6.576470588235294
-33.48069803921569,117.70694607843137,4.797794117647059
-33.42246111111111,117.76037777777778,8.666666666666666
-33.29883402777778,117.89880069444445,5.031577394603065
-32.955329166666665,118.29522324999999,7.1803630952380955
-32.87173333333333,118.3334,7.25
-32.7670258974359,118.46328461538462,6.896858974358975
-32.714130894308944,118.55427682926829,5.051829268292683
-32.68525833333334,118.57102499999999,6.25
-32.61958416666666,118.60874166666667,6.1375
-32.587556666666664,118.71402666666668,5.9399999999999995
-32.565044444444446,118.75367777777778,6.875
-32.406422222222226,118.35407777777777,6.833333333333333
-32.36847083333333,118.19384583333334,7.4375
-32.36103333333333,118.121985,7.880297619047618
-32.22895833333333,117.66508333333334,9.875
-32.27224166666667,116.87595,11.833333333333332
-32.30732222222222,116.8565861111111,6.25
-32.43774345238095,116.8009011904762,3.611111111111111
-32.607234,116.76862542857144,3.679936507936508
-32.849525,116.70412083333333,5.083333333333334
-33.067170833333336,116.6874375,8.25
-33.219544444444445,116.63125000000001,8.333333333333334
-33.4336625,116.517275,9.583333333333332
-33.516929901960786,116.4991387254902,5.626797385620915
-33.630025,116.47194166666667,10.333333333333332
-33.84195555555556,116.45682916666667,5.813271604938271
-33.97445833333333,116.76578333333333,13.666666666666666
-34.018615714285716,116.81940214285714,5.658730158730159
-34.0450625,116.982575,8.166666666666668
-34.1344719047619,117.14974380952383,6.307936507936508
-34.212558333333334,117.26244166666666,9.0
-34.39968947368421,117.50130438596491,5.461988304093567
-34.447062592592594,117.5450088888889,6.355740740740741
-34.52364139784946,117.64741827956989,5.67562724014337
-34.48574166666667,117.61881666666667,7.166666666666666
-34.303533333333334,117.39250833333332,11.458333333333334
-34.25288571428572,117.30318952380951,6.9523809523809526
-34.145923333333336,117.26923333333335,8.6
-34.00060632183908,117.28240977011495,6.417241379310345
-33.79589661458333,117.26936848958333,5.029245248538012
-30.721025490196077,117.16056470588236,7.362745098039216
-30.684125,117.17950833333333,9.125
-30.634174151234568,117.22417476851852,5.667845201352145
-30.675567241379312,117.33042126436781,7.8229885057471265
-30.669658389261745,117.40607102908277,5.538255033557047
-31.144725,118.3314,7.5
-31.177099985185183,118.3254449037037,3.251048024199933
-31.213336111111108,118.46283055555556,9.25
-31.54094166666667,118.26531666666666,5.625
-30.897445890227576,117.04178307898259,3.860797286151831
-30.140898148148146,116.76339907407409,15.977314814814813
-30.186610936408105,116.91623441649196,5.8760962246533825
-30.238783948339485,117.0963372693727,3.9126410352449392
-30.25760222222222,117.25435055555555,5.875396825396825
-30.307346610169493,117.43148644067797,5.231313099132011
-30.401715555555555,117.61122944444445,7.196666666666667
-30.39419074074074,117.6667962962963,5.514799382716049
-30.420146428571428,117.70138571428572,13.351190476190476
-30.42811212121212,117.75590151515152,8.009090909090908
-30.431152293577984,117.78726773700306,4.632482469891223
-30.445625641025643,117.92686794871794,9.884615384615385
-30.450684615384617,118.03043717948718,10.178205128205128
-30.47357948363301,118.06287150760718,5.023984029298573
-30.476518518518517,118.12621666666668,9.444444444444445
-30.483383333333332,118.16933541666667,7.90625
-30.48835,118.20136666666667,5.958333333333334
-30.492116666666668,118.2316,5.833333333333334
-30.50316256830601,118.30618032786884,6.003825539419103
-30.624027535460993,118.33879567375887,4.0494959004648745
-30.675634848484847,118.31362121212122,8.962121212121211
-31.144212500000002,117.82869583333333,9.125
-31.05145044824776,117.26367958435208,3.9210803115421156
-30.659930292733925,117.05915826799094,4.59254329180557
-30.52105675413022,116.92819110787173,6.281839164237123
-30.410282761904764,116.88467828571429,5.9050585941979135
-30.34803480046948,116.82292312206572,7.512509266123055
-29.95990032051282,116.54363942307693,8.895329670329671
-33.07261666666667,117.01172083333333,8.966666666666667
-33.213127469135806,117.00123919753086,6.437268518518518
-33.50033888888889,117.06888888888888,8.802777777777777
-33.57120666666667,117.09147777777777,5.236471734892787
-33.71715833333333,117.61923333333334,12.1
-33.69203147522523,117.62774465090091,7.636676855426856
-33.55140776986951,118.09340180901542,6.206105946780285
-33.433589215686276,118.51353431372549,7.220588235294118
-33.18556923076923,119.41398461538462,12.455128205128204
-33.11291666666666,119.67498333333333,5.875
-33.02333,119.68552952380952,6.6085714285714285
-32.98645440251572,119.61885754716982,5.889622641509433
-32.760666666666665,119.18432916666666,6.3
-32.74735555555556,119.15336666666667,6.261111111111111
-32.627521621621625,118.98964234234235,6.372972972972973
-32.509550000000004,116.81927,5.016666666666667
-32.57931403508772,116.79192105263158,2.492126148705096
-32.87173134920635,116.72756031746033,2.9716600529100528
-32.909202848101266,116.73327674050634,4.757701102315232
-33.110800000000005,116.72497777777778,5.5
-33.226301785714284,116.7631130952381,3.7485927113212565
-33.38912769607843,116.74785,4.129493464052287
-33.493536666666664,116.95868999999999,5.527777777777778
-33.548045402298854,117.2261896551724,5.189203612479474
-30.436744444444443,116.92315,5.583333333333333
-30.51017333333333,117.08011333333334,5.3100000000000005
-30.574195121951217,117.09553373983739,7.321138211382114
-30.711254104308388,117.35008977324263,4.919032771838895
-31.05325,118.06844166666667,5.5
-31.12310138300875,118.17269757267853,3.8869686212175525
-31.195904166666665,118.42035416666667,6.3625
-30.599433333333334,116.98922222222222,6.916666666666667
-30.588984444444446,116.96090296296295,4.2175408496732025
-33.00091103896104,116.86879944684945,4.231747974086189
-33.17386283730159,116.85127621031747,3.366967499386783
-33.256432840722496,116.81262590311988,4.252194531277921
-33.32873367459269,116.74260318141788,4.023495862974097
-33.328124721603565,116.8237952115813,3.041861888868653
-33.32044166666667,116.88281666666667,6.3
-33.06593102528416,117.37862021572721,3.36844802447944
-33.034168170731704,117.42946402439024,3.139123899186385
-33.0020462962963,117.46208518518519,3.7306878306878306
-32.93601910909091,117.54305543030303,3.6792638209103026
-30.617748571428574,117.12823142857141,8.653571428571428
-31.239379920212766,117.94096546985816,3.1949659470340133
-31.271625652841784,117.93015906298004,4.615313374925522
-32.175909047619044,117.41436976190477,5.201666666666667
-31.099216666666667,117.42406666666668,8.5
-30.89568823529412,117.26024803921568,11.884313725490196
-30.85388878106912,117.34773967483827,3.8005452083055435
-30.89056343558929,117.53355523930003,4.420905847172106
-30.961009999999998,118.21017888888888,11.85
-31.26038333333333,118.22698095238096,8.392857142857142
-31.301819243986255,118.25237920962198,2.794734638293733
-31.330233333333332,118.2526,6.0
-31.400639172749393,118.26298799675587,3.715513848430054
-31.779800980392157,118.00379869281046,6.125929350304843
-31.387361960784315,117.62482470588235,6.227908496732026
-31.39281666666667,118.02593125,6.322916666666667
-31.401457222222223,118.17192986111111,5.806631944444445
-31.38987894736842,118.31494210526317,6.3692982456140355
-30.731616666666667,117.67022222222222,6.055555555555556
-31.354205894308944,118.07236526084012,4.473511513930155
-31.222844252873564,118.0514827586207,3.5543582375478926
-30.528231666666663,118.19042333333334,7.5
-30.537013333333334,118.14974,4.975
-31.10889575617284,117.26324652777778,6.030501601225286
-30.615246296296295,116.94191481481481,8.238888888888889
-31.555466666666664,116.7920722222222,4.730116959064328
-31.452471212121214,116.74655454545454,5.233120680489102
-31.182306666666666,116.67803777777777,5.400701754385965
-31.003605555555556,116.66389444444444,10.883333333333333
-30.958151515151517,116.65717954545454,4.999521531100478
-30.630083673469386,116.60739659863945,6.687790905836019
-30.04624868173258,116.4990311676083,7.165994081248318
-29.890418333333333,116.46058944444444,5.845604288499026
-29.78558639455782,116.45516428571429,6.575510204081632
-29.64633359375,116.38733046875,5.859114583333334
